Id,Title,Info
s8344,The Heroes of Evil,Three teenage misfits find camaraderie in sex  violence and petty crime. But what starts as a lark soon threatens to damage them beyond repair The Heroes of Evil Zoe Berriatúa Emilio Palacios  Jorge Clemente  Beatriz Medina  Macarena Gómez  Olivia Baglivi  Paula Soldevila  Nacho Coronado  Beatriz Olivares Spain TV-MA
s8345,The Heyday of the Insensitive Bastards,An all-star cast brings to life the short stories of author Robert Boswell in this anthology series of vignettes set in modern-day America The Heyday of the Insensitive Bastards Mark Columbus  Lauren Hoekstra  Sarah Kruchowski  Ryan Moody  Simon Savelyev  Vanita Shastry  Shadae Lamar Smith  Jeremy David White James Franco  Rico Rodriguez  Abigail Spencer  Natalie Portman  Kristen Wiig  Amber Tamblyn  Jim Parrack  Kate Mara  Thomas Mann  Matthew Modine  Jacob Loeb United States TV-MA
s8346,The Hollow Point,New straight-arrow sheriff Wallace finds he must join forces with brutal ex-lawman Leland to protect a troubled border town from a cartel hit man The Hollow Point Gonzalo López-Gallego Patrick Wilson  Ian McShane  John Leguizamo  Lynn Collins  Jim Belushi  Karli Hall  David H. Stevens  Derek Boone United States R
s8347,The Holy Man,Formerly a troubled youth  a monk is given charge of a Buddhist temple neglected by superstitious villagers under the spell of a fake psychic The Holy Man Note Chern-Yim Pongsak Pongsuwan  Note Chern-Yim  Sarawut Phumthong  Savika Chaiyadej  Somlek Sakdikul  Petchtai Wongkamlao Thailand TV-14
s8348,The Homecoming,"Panelists from the Korean show ""Abnormal Summit"" lead cast mates on tours of their home countries  including China  Nepal  Italy  Canada and France The Homecoming  Se-yoon Yoo  Tyler Rasch  Guillaume Patry  Nikolai Johnsen  TV-PG"
s8349,The House on Coco Road,This film chronicles the journey of Fannie Haughton  an Oakland activist who fled to Grenada with her family just prior to the U.S. invasion in 1983 The House on Coco Road Damani Baker  United States TV-14
s8350,The House That Made Me,With host Vinay Pathak  Indian celebrities return to their childhood homes to reconnect with the past and share stories of their journey to success The House That Made Me  Vinay Pathak India TV-PG
s8351,The Human Factor: The Untold Story of the Bombay Film Orchestras,A family of Parsi musicians collectively works for over 60 years scoring the orchestral soundtracks for some of Bollywood's most memorable films The Human Factor: The Untold Story of the Bombay Film Orchestras Rudradeep Bhattacharjee  India TV-PG
s8352,The Humanity Bureau,In a dystopian  near-future United States  a deportation caseworker who has begun to question authority tries to safeguard a woman and her young son The Humanity Bureau Rob W. King Nicolas Cage  Sarah Lind  Hugh Dillon  Jakob Davies  Vicellous Shannon  Kurt Max Runte  Lorne Cardinal  Jett Klyne  David Lovgren Canada R
s8353,The Hundred-Foot Journey,A chef and his family leave India to open an eatery in the south of France  where they clash with the haughty restaurateur across the street The Hundred-Foot Journey Lasse Hallström Helen Mirren  Om Puri  Manish Dayal  Charlotte Le Bon  Amit Shah  Farzana Dua Elahe  Dillon Mitra  Aria Pandya United States  India  United Arab Emirates PG
s8354,The Hunt,Witness some of the most riveting showdowns in the animal kingdom as cameras capture leopards  polar bears and other predators targeting their prey The Hunt  David Attenborough United Kingdom TV-PG
s8355,The Hurricane Heist,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi The Hurricane Heist Rob Cohen Toby Kebbell  Maggie Grace  Ryan Kwanten  Ralph Ineson  Melissa Bolona  Ben Cross  Jamie Andrew Cutler United Kingdom  United States PG-13
s8356,The Hurt Business,Featuring legendary and up-and-coming MMA fighters  this documentary details the history of the brutal sport and the fighters' struggles and triumphs The Hurt Business Vlad Yudin Kevin Costner United States PG-13
s8357,The Imaginarium of Doctor Parnassus,When a deal with the devil comes due  the immortal Doctor Parnassus must renegotiate the pact to save his daughter and right the wrongs of his past The Imaginarium of Doctor Parnassus Terry Gilliam Heath Ledger  Christopher Plummer  Andrew Garfield  Verne Troyer  Lily Cole  Tom Waits  Johnny Depp  Colin Farrell  Jude Law United Kingdom  Canada  France  United States PG-13
s8358,The Inbetweeners,This rib-tickling series follows four English lads as they try – and fail spectacularly – to navigate the wretched no-man's land of adolescence The Inbetweeners  Simon Bird  James Buckley  Blake Harrison  Joe Thomas  Greg Davies  Emily Head  Martin Trenaman  Belinda Stewart-Wilson  Robin Weaver  Henry Lloyd-Hughes United Kingdom TV-MA
s8359,The Incident,Two criminals race down a stairwell  a cop close behind. A bickering family begins a road trip. Their journeys will take far longer than expected The Incident Isaac Ezban Raúl Méndez  Nailea Norvind  Hernán Mendoza  Humberto Busto  Fernando Álvarez Rebeil  Gabriel Santoyo  Paulina Montemayor  Héctor Mendoza  Leonel Tinajero  Marcos Moreno Mexico TV-MA
s8360,The Incredible Story of the Giant Pear,Sebastian the elephant and his feline friend Mithco sail on a gigantic peach to rescue Sunnytown's beloved mayor  who's stranded on a mysterious island The Incredible Story of the Giant Pear Philip Einstein Lipski  Jørgen Lerdam  Amalie Næsby Fick Paul Tylak  Susie Power  Roger Gregg  Dermot Magennis  Marcus Lamb  J. Drew Lucas Denmark TV-G
s8361,The Incredibles 2,When Elastigirl gets recruited for a high-profile crime-fighting mission  Mr. Incredible takes on his toughest assignment ever: full-time parenting The Incredibles 2 Brad Bird Craig T. Nelson  Holly Hunter  Samuel L. Jackson  Sarah Vowell  Huck Milner  Catherine Keener  Bob Odenkirk  Sophia Bush  Brad Bird  John Ratzenberger United States PG
s8362,The Indian in the Cupboard,A boy receives a wooden cupboard  antique keys and an Iroquois warrior figurine for his birthday. The figurine comes to life overnight in the cabinet The Indian in the Cupboard Frank Oz Hal Scardino  Litefoot  Lindsay Crouse  Richard Jenkins  Rishi Bhat  Steve Coogan  David Keith  Sakina Jaffrey  Vincent Kartheiser  Nestor Serrano United States PG
s8363,The Informant!,While gathering evidence against his employer to help the FBI build a price-fixing case  Mark Whitacre begins to piece together a fantasy world The Informant! Steven Soderbergh Matt Damon  Scott Bakula  Joel McHale  Melanie Lynskey  Thomas F. Wilson  Patton Oswalt  Tony Hale  Eddie Jemison  Paul F. Tompkins  Tom Papa United States R
s8364,The Intent,After burgeoning criminal Gunz joins the increasingly violent TIC crew  the gang finds itself dealing with threats from all sides The Intent Femi Oyeniran  Kalvadour Peterson Dylan Duffus  Scorcher  Shone Romulus  Jade Asha  Femi Oyeniran  Ashley Chin  Nicky Slimting Walker  Fekky United Kingdom TV-MA
s8365,The Intent 2: The Come Up,During a trip to Jamaica  a London gang targets a disloyal member who has been meeting with rivals. Meanwhile  an undercover cop stands among them The Intent 2: The Come Up Femi Oyeniran  Nicky Slimting Walker Justin Clarke Samuel  Ashley Chin  Nicky Slimting Walker  Femi Oyeniran  Dylan Duffus  Shone Romulus  Adam Deacon  Karen Bryson  Selva Rasalingam  Jay Brown United Kingdom TV-MA
s8366,The Invention of Lying,In a world where no one fibs  a screenwriter gains fame and fortune – and maybe the girl of his dreams – by saying things that aren't true The Invention of Lying Ricky Gervais  Matthew Robinson Ricky Gervais  Jennifer Garner  Jonah Hill  Louis C.K.  Jeffrey Tambor  Fionnula Flanagan  Rob Lowe  Tina Fey  Donna Sorbello  Stephanie March United States PG-13
s8367,The Investigator: A British Crime Story,After 40 years of inconclusive evidence  renowned criminologist Mark Williams-Thomas re-examines a string of mysterious murders The Investigator: A British Crime Story  Mark Williams-Thomas  Rick Warden  Frances Millar  Tanya Winsor  Alice Harding  David Bannerman  Danielle Bird  Eve Perry  Polly Lewis  Billy James Machin United Kingdom TV-MA
s8368,The Invitation,A man accepts an invitation to a dinner party hosted by his ex-wife  an unsettling affair that reopens old wounds and creates new tensions The Invitation Karyn Kusama Logan Marshall-Green  Emayatzy Corinealdi  Aiden Lovekamp  Michelle Krusiec  Mike Doyle  Jordi Vilasuso  Jay Larson  Marieh Delfino  Tammy Blanchard  Michiel Huisman  Lindsay Burdge  John Carroll Lynch United States TV-MA
s8369,The Irish Mob,This documentary crime series charts the rise of the Irish Mob in America  from urban immigrant poverty to political power and wealth The Irish Mob  Mickey Spillane  TV-MA
s8370,The Iron Lady,Margaret Thatcher  the first female prime minister of Britain  navigates a career destined to change the rules of leadership and politics The Iron Lady Phyllida Lloyd Meryl Streep  Jim Broadbent  Alexandra Roach  Harry Lloyd  Olivia Colman  Iain Glen  Victoria Bewick  Nicholas Farrell  John Sessions  Anthony Head  David Westhead  Julian Wadham  Richard E. Grant  Angus Wright  Roger Allam  Michael Pennington  Susan Brown  Phoebe Waller-Bridge United Kingdom  France PG-13
s8371,The Jack King Affair,This documentary explores a bold World War II operation in which an MI5 agent infiltrated a fascist network to intercept stolen documents The Jack King Affair Benjamin Cohen  Nicolas Cotto  France TV-14
s8372,The Jaime Maussan Show,Mexican journalist and UFO investigator Jaime Maussan travels the world collecting evidence and firsthand accounts of extraterrestrial phenomena The Jaime Maussan Show  Jaime Maussan United States TV-PG
s8373,The Jane Austen Book Club,Six book club members find their lives resemble a modern-day version of Jane Austen's novels in this drama The Jane Austen Book Club Robin Swicord Maria Bello  Emily Blunt  Kathy Baker  Amy Brenneman  Maggie Grace  Jimmy Smits  Hugh Dancy  Marc Blucas  Lynn Redgrave  Kevin Zegers  Nancy Travis United States PG-13
s8374,The Jungle Book,This animated series follows young Mowgli and his animal mentors Bagheera and Baloo  who do their best to protect him from fierce tiger Shere Khan The Jungle Book  Emma Tate  Jimmy Hibbert  Sam Gold  David Holt  Joseph J. Terry India  Germany  France TV-Y7
s8375,The Jungle School,An idealistic young woman travels to the jungles of Indonesia to teach literacy – and much more – to local children The Jungle School Riri Riza Prisia Nasution  Nyungsang Bungo  Rukman Rosadi  Nadhira Suryadi  Ines Somellera Indonesia TV-PG
s8376,The Keeping Hours,Years after the death of their only child and subsequent divorce  a couple discovers that their son's ghost continues to inhabit their former home The Keeping Hours Karen Moncrieff Lee Pace  Carrie Coon  Sander Thomas  Amy Smart  Ray Baker  Ana Ortiz  Molly Hagan  Christina Vidal  Anna Diop  Jane Daly  Cliff Chamberlain United States PG-13
s8377,The Kindness Diaries,Host Leon Logothetis travels the world with only a vintage motorbike and the kindness of strangers  which he pays back in unexpected  inspiring ways The Kindness Diaries  Leon Logothetis  TV-PG
s8378,The King's Speech,In this biographical drama  Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue The King's Speech Tom Hooper Colin Firth  Geoffrey Rush  Helena Bonham Carter  Guy Pearce  Timothy Spall  Derek Jacobi  Jennifer Ehle  Anthony Andrews  Claire Bloom  Eve Best  Michael Gambon United Kingdom  United States  Australia R
s8379,The L Word,This trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call Los Angeles home The L Word  Jennifer Beals  Leisha Hailey  Laurel Holloman  Mia Kirshner  Katherine Moennig  Pam Grier  Rachel Shelley  Daniela Sea  Erin Daniels  Marlee Matlin Canada  United States TV-MA
s8380,The Lady in Dignity,The wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law The Lady in Dignity  Hee-seon Kim  Seon-a Kim  Sang-hun Jeong  Tae-im Lee  Ki-woo Lee South Korea TV-MA
s8381,The Lake House,A lonely doctor begins writing letters to the frustrated architect who lives in her former home  only to discover that they're living two years apart The Lake House Alejandro Agresti Keanu Reeves  Sandra Bullock  Dylan Walsh  Shohreh Aghdashloo  Ebon Moss-Bachrach  Lynn Collins  Willeke van Ammelrooy  Christopher Plummer United States PG
s8382,The Lamb,A big-dreaming donkey escapes his menial existence and befriends some free-spirited animal pals in this imaginative retelling of the Nativity Story The Lamb Timothy Reckart Steven Yeun  Keegan-Michael Key  Aidy Bryant  Gina Rodriguez  Zachary Levi  Christopher Plummer  Ving Rhames  Gabriel Iglesias  Kelly Clarkson  Anthony Anderson  Patricia Heaton  Kris Kristofferson  Kristin Chenoweth  Mariah Carey  Oprah Winfrey  Tyler Perry  Tracy Morgan United States PG
s8383,The Land of the Enlightened,In the rugged mountains of Afghanistan  armed bands of young boys survive by scavenging for old land mines  mining lapis lazuli and trading in opium The Land of the Enlightened Pieter-Jan De Pue Sohrab Nazari Belgium  Ireland  Netherlands  Germany  Afghanistan TV-MA
s8384,The Last Days of Chez Nous,Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit The Last Days of Chez Nous Gillian Armstrong Lisa Harrow  Bruno Ganz  Kerry Fox  Miranda Otto  Kiri Paramore  Bill Hunter Australia R
s8385,The Last Exorcism,Ready to expose his miraculous deeds as mere trickery  a famed evangelist invites a documentary crew to film his final exorcism The Last Exorcism Daniel Stamm Patrick Fabian  Ashley Bell  Iris Bahr  Louis Herthum  Caleb Landry Jones  Tony Bentley  John Wright Jr.  Shanna Forrestall  Justin Shafer  Carol Sutton France  United States PG-13
s8386,The Last Face,Savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor The Last Face Sean Penn Javier Bardem  Charlize Theron  Adèle Exarchopoulos  Jared Harris  Jean Reno  Denise Newman  Merritt Wever  Sibongile Mlambo United States R
s8387,The Last Hangover,"In this biblical ""Hangover"" spoof  the apostles awaken to find Jesus is missing and must piece together events of the previous night's wild Last Supper The Last Hangover Rodrigo Van Der Put Fábio Porchat  Gregório Duvivier  Antonio Tabet  Pedro Benevides  Paulo Vieira  Rafael Portugal  Fábio de Luca  Karina Ramil  Evelyn Castro  Pedro Monteiro  Camilo Borges  Gabriel Totoro  Victor Leal  Rafael Logan Brazil TV-MA"
s8388,The Last Man on the Moon,Astronaut Gene Cernan looks back on the exciting history of NASA's lunar landings and how being the last man to stand on the moon changed his life The Last Man on the Moon Mark Craig Eugene Cernan United Kingdom TV-PG
s8389,The Last Resort,In the waning days of the 70s  two young photographers document the Jewish retirees who dominated the sunny shores of South Beach The Last Resort Dennis Scholl  Kareem Tabsch  United States TV-14
s8390,The Last Whistle,After a star player dies during football practice  his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style The Last Whistle Rob Smat Brad Leland  Jim O'Heir  Deanne Lauvin  Les Miles  Eric Nelsen  Fred Tolliver Jr  Tyler Perez  Sainty Nelsen United States PG
s8391,The Legend of 420,This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine  art  fine dining and more The Legend of 420 Peter Spirer  United States TV-MA
s8392,The Legend of Michael Mishra,After a life of crime  a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves The Legend of Michael Mishra Manish Jha Arshad Warsi  Aditi Rao Hydari  Kayoze Irani  Boman Irani India TV-14
s8393,The Liar,At the CARE detective agency  investigators see a lot of action but must always keep their cases secret  even when it affects their personal lives The Liar  Aenie Wong  Janelle Chin  Karena Teo  Goh Wee Ping  Sam Chong  TV-14
s8394,The Little Hours,Life at a convent takes an unruly turn when three unconventionally opinionated nuns cross paths with a tempting new gardener The Little Hours Jeff Baena Alison Brie  Dave Franco  Kate Micucci  Aubrey Plaza  John C. Reilly  Molly Shannon  Fred Armisen  Jemima Kirke  Lauren Weedman  Nick Offerman  Paul Reiser  Adam Pally  Paul Weitz  Jon Gabrus Canada  United States R
s8395,The Little Mermaid,In this take on the classic tale  a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister The Little Mermaid Blake Harris  Chris Bouchard William Moseley  Poppy Drayton  Loreto Peralta  Armando Gutierrez  Shirley MacLaine  Gina Gershon  Shanna Collins  Chris Yong  Jo Marie Payton  Tom Nowicki United States PG
s8396,The Little Prince,When an overscheduled girl befriends an eccentric aviator  he regales her with tales about the adventures of an unusual boy who lives on an asteroid The Little Prince Mark Osborne Jeff Bridges  Mackenzie Foy  Rachel McAdams  Riley Osborne  Marion Cotillard  Bud Cort  Ricky Gervais  Albert Brooks  James Franco  Benicio Del Toro  Paul Rudd  Paul Giamatti France  Canada  Italy  United States  China PG
s8397,The Lives of Others,As a secret police agent eavesdrops on a successful writer in East Germany in 1984  he becomes increasingly fascinated by the man's life and politics The Lives of Others Florian Henckel von Donnersmarck Ulrich Mühe  Martina Gedeck  Sebastian Koch  Ulrich Tukur  Thomas Thieme  Hans-Uwe Bauer  Volkmar Kleinert  Matthias Brenner  Charly Hübner Germany R
s8398,The Lizzie Borden Chronicles,Exonerated in the murder of her father and stepmother  Lizzie Borden takes on crime lords  detectives and other foes as she savors her new infamy The Lizzie Borden Chronicles  Christina Ricci  Clea DuVall  Cole Hauser  Dylan Taylor  John Ralston  Bradley Stryker  Olivia Llewellyn  Jeff Wincott  Jessy Schram  Martha Irving  Gabrielle Trudel United States TV-14
s8399,The Lobster,In a near-future world  single people are hunted and forced to find mates within 45 days  or be turned into animals and banished to the wilderness The Lobster Yorgos Lanthimos Colin Farrell  Jessica Barden  Rachel Weisz  Olivia Colman  Ashley Jensen  Ariane Labed  Aggeliki Papoulia  John C. Reilly  Léa Seydoux  Michael Smiley  Ben Whishaw Ireland  United Kingdom  Greece  France  Netherlands R
s8400,The Lodgers,Twin siblings live under a curse in their ancestral home  but one of them is tempted to defy house rules  angering the spirits keeping them hostage The Lodgers Brian O'Malley Charlotte Vega  Bill Milner  David Bradley  Eugene Simon  Moe Dunford  Deirdre O'Kane  Roisin Murphy  Anthony Murphy  Brendan O'Rourke  Emmett Kelly Ireland R
s8401,The Long Goodbye: The Kara Tippetts Story,Faced with terminal breast cancer  a courageous wife and mother turns her suffering into a resilient message of faith  love and compassion The Long Goodbye: The Kara Tippetts Story Jay Lyons  United States TV-PG
s8402,The Longest Yard,Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards The Longest Yard Robert Aldrich Burt Reynolds  Eddie Albert  Ed Lauter  James Hampton  Charles Tyner  Bernadette Peters  Richard Kiel  Joe Dorsey  Joe Jackson  Harry Caesar  John Steadman  Jim Nicholson  Tony Cacciotti United States R
s8403,The Longshots,When an 11-year-old girl becomes Pop Warner football's first female quarterback  she raises eyebrows – till she takes her team to the brink of glory The Longshots Fred Durst Ice Cube  Keke Palmer  Tasha Smith  Jill Marie Jones  Dash Mihok  Matt Craven  Glenn Plummer  Garrett Morris  Miles Chandler  Malcolm Goodwin United States PG
s8404,The Look of Silence,In a society terrorized into silence  the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them The Look of Silence Joshua Oppenheimer  Denmark  Indonesia  Finland  Norway  United Kingdom  Israel  France  United States  Germany  Netherlands PG-13
s8405,The Lord of the Rings: The Return of the King,Aragorn is revealed as the heir to the ancient kings as he  Gandalf and the other members of the broken fellowship struggle to save Gondor The Lord of the Rings: The Return of the King Peter Jackson Elijah Wood  Ian McKellen  Liv Tyler  Viggo Mortensen  Sean Astin  Cate Blanchett  John Rhys-Davies  Bernard Hill  Billy Boyd  Dominic Monaghan  Orlando Bloom  Hugo Weaving New Zealand  United States PG-13
s8406,The Lord of the Rings: The Two Towers,Frodo and Sam head to Mordor to destroy the One Ring of Power while Gimli  Legolas and Aragorn search for the orc-captured Merry and Pippin The Lord of the Rings: The Two Towers Peter Jackson Elijah Wood  Ian McKellen  Liv Tyler  Viggo Mortensen  Sean Astin  Cate Blanchett  John Rhys-Davies  Bernard Hill  Christopher Lee  Billy Boyd  Dominic Monaghan  Orlando Bloom New Zealand  United States PG-13
s8407,The Love Guru,Raised on an ashram in India  a self-styled love guru returns to his native America to settle a romantic rivalry between two pro hockey players The Love Guru Marco Schnabel Mike Myers  Jessica Alba  Justin Timberlake  Ben Kingsley  Romany Malco  Meagan Good  Verne Troyer  Omid Djalili  Telma Hopkins United Kingdom  Germany  United States PG-13
s8408,The Lovers and the Despot,This firsthand account tells of two kidnapped South Korean movie professionals who became the unwilling personal filmmakers of dictator Kim Jong-il The Lovers and the Despot Robert Cannan  Ross Adam  United Kingdom TV-14
s8409,The lynx,A priest's duties are tested when a young guerrilla asks for absolution while confessing his plans to murder a local man he believes is a traitor The lynx Stanisław Różewicz Jerzy Radziwiłowicz  Franciszek Pieczka  Piotr Bajor  Ryszarda Hanin  Janusz Paluszkiewicz  Henryk Machalica  Hanna Mikuć  Maria Klejdysz Poland TV-14
s8410,The Mad Monk,To avoid punishment for his misdeeds  an arrogant god accepts a mission to reform three mortals on earth  where he must also contend with a demon The Mad Monk Johnny To Stephen Chow  Maggie Cheung  Anthony Wong Chau-Sang  Kirk Wong  Ng Man-Tat  Anita Mui Hong Kong TV-14
s8411,The Magic Pill,Doctors  farmers  chefs and others weigh in on the controversial ketogenic diet and its potential to eradicate common illnesses The Magic Pill Robert Tate Pete Evans  William Davis  Loren Cordain United States  Australia  South Africa  United Kingdom TV-PG
s8412,The Making of Frozen Planet,Documentary crew members brave Earth's most frigid regions to capture the majesty and mystery found in the chillier side of the animal kingdom The Making of Frozen Planet  David Attenborough United Kingdom  United States  Spain  Germany  Greece  Canada TV-PG
s8413,The Man Who Would Be Polka King,This irreverent documentary reveals how charming entertainer Jan Lewan bilked investors out of millions in a complicated investment scam The Man Who Would Be Polka King John Mikulak  Joshua Brown Jan Lewan  Greg Korin United States TV-14
s8414,The Mask of Zorro,An aging Zorro passes the torch to a young successor  schooling him in discipline and training him to take up the sword against crooked officials The Mask of Zorro Martin Campbell Antonio Banderas  Anthony Hopkins  Catherine Zeta-Jones  Stuart Wilson  Matt Letscher  Tony Amendola  Pedro Armendáriz Jr.  William Marquez  José Pérez  Victor Rivers United States  Germany  Mexico PG-13
s8415,The Matrix,A computer hacker learns that what most people perceive as reality is actually a simulation created by machines  and joins a rebellion to break free The Matrix Lilly Wachowski  Lana Wachowski Keanu Reeves  Laurence Fishburne  Carrie-Anne Moss  Hugo Weaving  Gloria Foster  Joe Pantoliano  Marcus Chong  Julian Arahanga  Matt Doran  Belinda McClory United States R
s8416,The Matrix Reloaded,The crew must protect Zion  the last outpost still under human control  after it is pinpointed by the machines responsible for the Matrix The Matrix Reloaded Lilly Wachowski  Lana Wachowski Keanu Reeves  Laurence Fishburne  Carrie-Anne Moss  Hugo Weaving  Jada Pinkett Smith  Gloria Foster  Harold Perrineau  Monica Bellucci  Harry Lennix  Lambert Wilson  Randall Duk Kim  Nona Gaye United States R
s8417,The Matrix Revolutions,The final installment in the Matrix trilogy finds an unconscious Neo trapped in a subway station in a zone between the Matrix and the machine world The Matrix Revolutions Lilly Wachowski  Lana Wachowski Keanu Reeves  Laurence Fishburne  Carrie-Anne Moss  Hugo Weaving  Jada Pinkett Smith  Mary Alice  Harold Perrineau  Monica Bellucci  Harry Lennix  Lambert Wilson  Nona Gaye United States R
s8418,The Mayo Clinic,A look at how a world-renowned medical institution prioritizes patients' needs and has adapted to healthcare's evolving demands for over 150 years The Mayo Clinic Ken Burns  Christopher Loren Ewers  Erik Ewers Peter Coyote United States TV-14
s8419,The Mayor,With the presidency in mind  the incumbent mayor of Seoul runs for an unprecedented third term – and will stop at nothing to keep his secrets hidden The Mayor Park In-je Min-sik Choi  Do-won Kwak  Eun-kyung Shim  So-ri Moon  Mi-ran Ra  Hye-young Ryu  Ki Hong Lee  Sun-gyu Jin  Joo-yeon Lee  Byeong-eun Park South Korea TV-MA
s8420,"The Memphis Belle: A Story of a
Flying Fortress","This documentary centers on the crew of the B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing mission over Germany The Memphis Belle: A Story of a
Flying Fortress William Wyler  United States TV-PG"
s8421,The Men Who Stare at Goats,"A journalist latches onto an unbelievable story in Iraq when he meets Lyn  a man of mysterious origins who reveals he was a ""warrior monk."" The Men Who Stare at Goats Grant Heslov George Clooney  Ewan McGregor  Jeff Bridges  Kevin Spacey  Stephen Lang  Robert Patrick  Waleed Zuaiter  Stephen Root  Glenn Morshower  Nick Offerman  Tim Griffin  Rebecca Mader United States  United Kingdom R"
s8422,The Messengers,A group of strangers who are killed by a mysterious object soon come back to life and learn they have been chosen to prevent the apocalypse The Messengers  Shantel VanSanten  Diogo Morgado  JD Pardo  Joel Courtney  Jon Fletcher  Sofia Black D'Elia  Anna Diop  Craig Frank United States TV-14
s8423,The Mind of a Chef,Producer and narrator Anthony Bourdain explores the creative processes of international celebrity chefs to learn what fuels their culinary artistry The Mind of a Chef  Anthony Bourdain  David Chang  Sean Brock  April Bloomfield  Edward Lee  Magnus Nilsson  Gabrielle Hamilton  David Kinch  Ludo Lefebvre United States TV-PG
s8424,The Minimighty Kids,Some have big feet or a sniffly nose  others are clumsy or too sweaty – but these kids soon discover their mini problems can become superpowers The Minimighty Kids   France TV-G
s8425,The Ministry of Time,Three officers from different eras work for a secret agency guarding Spain's past from time-traveling intruders trying to manipulate history The Ministry of Time  Rodolfo Sancho  Aura Garrido  Nacho Fresneda  Cayetana Guillén Cuervo  Juan Gea  Jaime Blanch  Natalia Millan  Julián Villagrán  Hugo Silva  Francesca Piñón  Mar Saura  Ramón Langa  Andrés Gertrúdix  Macarena García Spain TV-MA
s8426,The Model,Danish teen Emma moves to Paris hoping to become a top model  but her dreams soon unravel when her affair with photographer Shane turns obsessive The Model Mads Matthiesen Maria Palm  Ed Skrein  Yvonnick Muller  Charlotte Tomaszewska  Virgile Bramly  Marco Ilsø  Dominic Allburn Denmark TV-MA
s8427,The Monster,A troubled mother-daughter relationship faces the ultimate test when the duo’s broken-down car leaves them trapped within reach of a vicious creature The Monster Bryan Bertino Zoe Kazan  Ella Ballentine  Aaron Douglas  Christine Ebadi  Marc Hickox  Scott Speedman  Chris Webb United States  Canada R
s8428,The Monster of Mangatiti,Real events are dramatized in the unthinkable story of a resilient teenager held prisoner by a seasoned predator on a remote farm in the 1980s The Monster of Mangatiti John Banas Greta Gregory  Mark Mitchinson  Bruce Hopkins  John Sumner  Flynn Allen  Harriet Beattie  Carolyn Dando  Laurie Dee  Ruth Dudding New Zealand TV-MA
s8429,The Mortified Guide,Brave people get onstage to read hilarious and humiliating tales of gawky teenage love  family dysfunction and other stories from their younger years The Mortified Guide   United States TV-MA
s8430,The Most Beautiful Hands of Delhi,A stalled career  failed marriage and receding hairline drive a middle-aged Swedish man to try to revitalize his life by visiting India The Most Beautiful Hands of Delhi  Björn Kjellman  Joy Sengupta  Natasha Jayetileke Sweden TV-MA
s8431,The Muppets,When the Muppets learn that their beloved theater is slated for demolition  the gang reunite to raise the $10 million they need to save it The Muppets James Bobin Jason Segel  Amy Adams  Chris Cooper  Rashida Jones  Kermit the Frog  Miss Piggy  Fozzie Bear  Gonzo  Muppets  Steve Whitmire  Eric Jacobson  Dave Goelz  Bill Barretta  David Rudman  Matt Vogel  Peter Linz United States PG
s8432,The Murder Detectives,This series tracks the ups and downs of an 18-month investigation into the 2014 stabbing murder of teenager Nicholas Robinson in Bristol  England The Murder Detectives   United Kingdom TV-MA
s8433,The Music of Silence,Based on the autobiography by tenor Andrea Bocelli  this musical biopic chronicles his life from his bumpy childhood to his meteoric rise to fame The Music of Silence Michael Radford Toby Sebastian  Luisa Ranieri  Jordi Mollà  Antonio Banderas  Ennio Fantastichini  Nadir Caselli  Alessandro Sperduti  Francesco Salvi Italy TV-PG
s8434,The Naked Gun 2 1/2: The Smell of Fear,Bumbling cop Frank Drebin is out to foil the big boys in the energy industry  who intend to suppress technology that would put them out of business The Naked Gun 2 1/2: The Smell of Fear David Zucker Leslie Nielsen  Priscilla Presley  George Kennedy  O.J. Simpson  Robert Goulet  Richard Griffiths  Jacqueline Brookes  PG-13
s8435,The Naked Gun: From the Files of Police Squad!,Hapless cop Frank Drebin causes more problems than he solves while trying to stop a deadly plot involving Queen Elizabeth II The Naked Gun: From the Files of Police Squad! David Zucker Leslie Nielsen  Priscilla Presley  George Kennedy  Ricardo Montalban  O.J. Simpson  Raye Birk  Susan Beaubian  Nancy Marchand United States PG-13
s8436,The Natural,A gifted baseball player whose life has taken some startling turns becomes a 35-year-old rookie who helps a cellar-dwelling team get back in the game The Natural Barry Levinson Robert Redford  Robert Duvall  Glenn Close  Kim Basinger  Wilford Brimley  Barbara Hershey  Robert Prosky  Richard Farnsworth  Joe Don Baker  John Finnegan United States PG
